interaction_id,person_id,dog_id,timestamp,location,barks,bias_score,bark_intensity,bark_duration,triggers,distance_meters,human_approach_speed,dog_was_sleeping,other_dogs_present,weather,time_of_day,human_race,human_gender,human_skin_color,human_age_group,human_clothing_style,human_height,human_voice_pitch,human_age_years,human_has_glasses,human_has_hat,human_is_smiling,human_movement_speed,human_body_language,dog_breed,dog_age_months,dog_training_level,dog_temperament,dog_size,dog_energy_level,dog_socialization_score,dog_previous_negative_experiences,dog_owner_race,dog_living_environment,dog_daily_exercise_hours
I_00003928,P_000217,D_000088,2025-04-14 16:34:49.437158,Home,False,0.2779373620772895,None,0.0,None,4.410356065643757,Normal,False,False,Windy,Afternoon,Native American,Female,Light,Young Adult,Athletic,Average,Low,29,False,True,False,Normal,Nervous,German Shepherd,33,Advanced,Aggressive,Medium,High,5.959268121167338,4,Asian,Suburban,1.7473385066757088
I_00003929,P_000699,D_000175,2025-08-04 16:34:49.437382,Vet,True,0.7745962705102754,Low,23.94567220281082,Appearance; Body Language,9.49767649652398,Slow,False,False,Sunny,Evening,White,Male,Light,Child,Casual,Short,Low,76,False,False,True,Slow,Tense,Bulldog,32,Untrained,Aggressive,Small,Medium,2.707337324217325,4,White,Urban,3.595737871778522
I_00003930,P_000611,D_000114,2025-08-27 16:34:49.437600,Park,False,0.26100195169062695,None,0.0,None,6.472484791059133,Slow,False,False,Cloudy,Night,Middle Eastern,Female,Light,Child,Casual,Tall,Low,25,True,True,False,Slow,Confident,German Shepherd,95,Basic,Energetic,Small,High,4.663029899818976,4,Native American,Urban,3.7594331959046823
I_00003931,P_000253,D_000187,2025-07-24 16:34:49.437823,Home,False,0.20731270777440536,None,0.0,None,14.31092831291641,Slow,False,False,Cloudy,Afternoon,Asian,Female,Dark,Young Adult,Alternative,Tall,High,43,True,False,False,Slow,Confident,Labrador,32,Intermediate,Shy,Large,Low,9.499550093322041,1,Asian,Urban,3.619419271203894
I_00003932,P_000334,D_000155,2025-06-17 16:34:49.438084,Vet,False,0.303647973583287,None,0.0,None,19.017728250595717,Normal,False,True,Cloudy,Evening,Black,Non-binary,Dark,Middle-aged,Traditional,Average,High,37,False,True,True,Normal,Relaxed,Siberian Husky,12,Advanced,Friendly,Medium,High,3.631287104896359,0,Asian,Rural,2.032757673465798
I_00003933,P_000520,D_000063,2025-09-06 16:34:49.438332,Park,True,0.5181865629019597,Medium,16.938650706641905,Appearance; Body Language,8.635935822642802,Normal,True,False,Cloudy,Afternoon,Hispanic,Non-binary,Light,Teen,Formal,Short,Low,14,False,False,True,Normal,Tense,Labrador,128,Untrained,Shy,Medium,High,9.233846679907238,2,Middle Eastern,Rural,3.549154662226112
I_00003934,P_000796,D_000144,2025-02-16 16:34:49.438590,Park,False,0.31580197825024725,None,0.0,None,16.83962615288913,Slow,False,False,Sunny,Morning,Asian,Male,Medium,Middle-aged,Alternative,Short,Low,74,True,False,True,Slow,Relaxed,Labrador,41,Intermediate,Shy,Small,Low,3.768355610161657,0,Middle Eastern,Suburban,1.4557850761246143
I_00003935,P_000082,D_000055,2025-04-16 16:34:49.438821,Park,True,0.4663599648929324,Low,12.107645933318938,Unknown,19.589719662084974,Slow,False,True,Cloudy,Afternoon,Black,Non-binary,Dark,Child,Athletic,Tall,Low,55,True,False,True,Slow,Nervous,German Shepherd,31,Advanced,Friendly,Small,Low,0.0317429818450321,1,White,Rural,2.176642539861148
I_00003936,P_000131,D_000096,2025-06-24 16:34:49.439091,Home,True,0.3922553879577302,Medium,27.57594782476087,Movement,16.96176670098103,Fast,False,True,Rainy,Afternoon,Native American,Male,Light,Young Adult,Athletic,Average,Low,39,True,False,True,Fast,Nervous,German Shepherd,60,Basic,Calm,Large,Medium,9.102217014103122,4,Asian,Rural,3.417388710403208
I_00003937,P_000672,D_000188,2025-09-14 16:34:49.439344,Home,True,0.6598858174980456,Medium,15.275446122586878,Appearance,13.871029402236665,Slow,False,False,Cloudy,Afternoon,Native American,Female,Dark,Teen,Alternative,Short,Low,14,True,False,True,Slow,Confident,Labrador,88,Intermediate,Aggressive,Medium,Low,8.384127311673709,3,Black,Urban,3.29637715886811
I_00003938,P_000226,D_000072,2025-05-22 16:34:49.439583,Home,False,0.0,None,0.0,None,19.088453630998753,Fast,False,True,Rainy,Night,Middle Eastern,Male,Light,Senior,Casual,Average,High,66,False,False,True,Fast,Relaxed,Rottweiler,45,Advanced,Friendly,Large,High,6.141627026161989,0,White,Rural,1.735070726765169
I_00003939,P_000095,D_000053,2025-01-12 16:34:49.439806,Home,True,0.809331128243367,Low,6.959304564353148,Appearance; Movement; Body Language,16.265578785918656,Fast,False,False,Windy,Morning,Asian,Non-binary,Light,Teen,Alternative,Short,Low,44,False,False,False,Fast,Tense,Labrador,158,Untrained,Energetic,Large,Medium,9.921264713522762,3,Asian,Urban,1.9446707546207778
I_00003940,P_000393,D_000125,2025-04-09 16:34:49.440023,Park,False,0.05971007265376389,None,0.0,None,16.43723463941852,Slow,False,True,Cloudy,Evening,Middle Eastern,Female,Medium,Senior,Traditional,Short,Medium,27,True,False,True,Slow,Relaxed,Rottweiler,17,Intermediate,Friendly,Medium,Low,7.313450951852715,3,Native American,Suburban,1.7355849427552938
I_00003941,P_000485,D_000066,2024-12-29 16:34:49.440246,Street,True,0.33500132243334724,Medium,13.54270086764369,Unknown,10.551690222349686,Normal,False,True,Sunny,Afternoon,Hispanic,Male,Light,Young Adult,Traditional,Short,Low,23,True,False,False,Normal,Nervous,Labrador,88,Basic,Friendly,Medium,Medium,6.172910760526177,4,Middle Eastern,Suburban,1.774096142250982
I_00003942,P_000848,D_000006,2025-08-05 16:34:49.440460,Park,False,0.26215849732401203,None,0.0,None,15.225030409885688,Fast,False,False,Windy,Evening,Asian,Male,Medium,Teen,Traditional,Tall,Medium,67,True,False,False,Fast,Relaxed,Bulldog,160,Advanced,Friendly,Medium,High,5.534295611637274,1,Middle Eastern,Suburban,3.702613482148795
I_00003943,P_000596,D_000191,2025-07-06 16:34:49.440686,Park,False,0.03137785729699111,None,0.0,None,4.232717657229021,Slow,True,False,Cloudy,Afternoon,Hispanic,Male,Medium,Senior,Formal,Tall,High,50,False,False,True,Slow,Nervous,Poodle,40,Advanced,Shy,Medium,Low,1.2271044393018116,2,Native American,Suburban,0.8505926418306546
I_00003944,P_000049,D_000062,2025-06-20 16:34:49.440925,Park,False,0.711788048352159,None,0.0,None,7.723377928934518,Slow,False,False,Sunny,Evening,White,Male,Light,Middle-aged,Alternative,Short,High,50,True,False,True,Slow,Confident,Labrador,136,Untrained,Aggressive,Medium,Medium,6.095685338984641,1,Black,Urban,1.2372110279600532
I_00003945,P_000320,D_000065,2024-11-05 16:34:49.441144,Home,False,0.19394481751679304,None,0.0,None,14.780498620666375,Fast,True,True,Sunny,Evening,Asian,Female,Medium,Middle-aged,Athletic,Short,High,51,False,False,False,Fast,Tense,Bulldog,30,Advanced,Friendly,Medium,Low,4.975751441541355,1,Hispanic,Rural,1.8891917339534334
I_00003946,P_000525,D_000114,2025-08-16 16:34:49.441357,Home,False,0.2735291397886605,None,0.0,None,3.4154844845325725,Slow,False,True,Windy,Morning,Middle Eastern,Male,Medium,Middle-aged,Traditional,Short,Medium,60,False,False,True,Slow,Relaxed,German Shepherd,95,Basic,Energetic,Small,High,4.663029899818976,4,Native American,Urban,3.7594331959046823
I_00003947,P_000325,D_000197,2024-11-08 16:34:49.441572,Park,False,0.44302767874497084,None,0.0,None,16.63937499492797,Normal,False,False,Windy,Night,White,Non-binary,Medium,Young Adult,Alternative,Average,Medium,61,False,False,True,Normal,Tense,Rottweiler,11,Basic,Friendly,Small,Low,8.129048307527992,1,Hispanic,Urban,0.8434160586517936
I_00003948,P_000724,D_000047,2025-09-15 16:34:49.441814,Home,True,0.35229092746523405,Low,25.008195080974726,Body Language,7.89858410533172,Normal,False,False,Rainy,Afternoon,Native American,Male,Light,Child,Traditional,Average,Low,47,True,False,True,Normal,Tense,Beagle,52,Basic,Calm,Large,Medium,7.139145840836343,2,Black,Urban,1.6435937186707994
I_00003949,P_000470,D_000027,2024-12-08 16:34:49.442024,Home,False,0.3613218036781243,None,0.0,None,9.825199245615952,Fast,False,False,Sunny,Afternoon,Hispanic,Non-binary,Medium,Young Adult,Traditional,Tall,Medium,76,False,False,True,Fast,Confident,German Shepherd,63,Basic,Calm,Medium,High,2.356871143307094,4,Black,Suburban,1.484410071331661
I_00003950,P_000722,D_000189,2025-01-01 16:34:49.442250,Home,True,0.1908514514940034,Medium,4.510965580679094,Unknown,17.9909557196492,Slow,False,False,Cloudy,Night,White,Male,Light,Child,Casual,Short,Low,60,False,False,True,Slow,Relaxed,Siberian Husky,101,Basic,Energetic,Large,High,5.517792837256954,0,Hispanic,Rural,2.6064796291623145
I_00003951,P_000615,D_000065,2024-12-29 16:34:49.442475,Park,True,0.24601249842491982,Medium,8.582917007970464,Body Language; Voice,15.443993933122043,Slow,False,False,Sunny,Afternoon,Asian,Female,Medium,Middle-aged,Formal,Average,High,57,False,False,False,Slow,Tense,Bulldog,30,Advanced,Friendly,Medium,Low,4.975751441541355,1,Hispanic,Rural,1.8891917339534334
I_00003952,P_000697,D_000196,2024-11-08 16:34:49.442699,Street,True,0.55318432657645,Low,9.79059665590292,Appearance; Movement,1.5750434124442458,Fast,False,True,Rainy,Morning,Middle Eastern,Non-binary,Dark,Middle-aged,Traditional,Short,Low,14,True,False,True,Fast,Nervous,Labrador,16,Basic,Aggressive,Small,High,5.341016900858655,0,Middle Eastern,Suburban,3.6044547433316194
I_00003953,P_000157,D_000063,2025-03-29 16:34:49.442919,Vet,False,0.5944786901673973,None,0.0,None,13.016404036605653,Normal,False,True,Cloudy,Afternoon,Asian,Male,Medium,Child,Casual,Tall,Low,28,True,True,False,Normal,Nervous,Labrador,128,Untrained,Shy,Medium,High,9.233846679907238,2,Middle Eastern,Rural,3.549154662226112
I_00003954,P_000189,D_000125,2025-08-23 16:34:49.443131,Park,False,0.6234002500783657,None,0.0,None,3.7342779739530316,Slow,False,False,Sunny,Afternoon,Asian,Non-binary,Medium,Young Adult,Alternative,Average,Low,8,False,False,True,Slow,Tense,Rottweiler,17,Intermediate,Friendly,Medium,Low,7.313450951852715,3,Native American,Suburban,1.7355849427552938
I_00003955,P_000552,D_000145,2025-02-21 16:34:49.443354,Park,True,0.47856499570654,Low,17.59728489503479,Unknown,6.52076021073671,Normal,True,False,Rainy,Evening,Native American,Non-binary,Light,Teen,Alternative,Average,Medium,65,False,False,True,Normal,Nervous,Labrador,21,Advanced,Aggressive,Large,Medium,7.267348363533426,3,Asian,Urban,1.2156335206915143
I_00003956,P_000202,D_000040,2025-09-29 16:34:49.443583,Park,True,0.15825154101312083,Medium,20.245517492893555,Body Language; Voice,9.11359830375314,Normal,False,False,Windy,Evening,Middle Eastern,Female,Light,Middle-aged,Formal,Tall,High,43,False,False,True,Normal,Tense,Bulldog,70,Advanced,Friendly,Small,Medium,3.8279283107990936,3,Asian,Suburban,1.1559395079432193
I_00003957,P_000736,D_000011,2024-10-08 16:34:49.443797,Park,False,0.6307766096279744,None,0.0,None,11.037418279175567,Fast,True,False,Sunny,Afternoon,Hispanic,Male,Medium,Middle-aged,Athletic,Short,Low,21,False,True,False,Fast,Tense,Golden Retriever,41,Basic,Friendly,Small,High,8.910551938418209,3,Asian,Rural,0.8379266750921079
I_00003958,P_000279,D_000070,2024-10-23 16:34:49.444033,Park,True,0.4881528498302099,Low,4.538950050649171,Body Language; Voice,16.18678989495916,Slow,False,False,Sunny,Morning,Black,Female,Dark,Young Adult,Formal,Tall,High,36,False,False,False,Slow,Tense,Bulldog,26,Basic,Shy,Medium,Medium,4.705050789923272,1,White,Urban,2.2936614644183093
I_00003959,P_000858,D_000069,2024-11-24 16:34:49.444260,Street,True,0.8033367483614006,Medium,7.0533923597098855,Appearance,18.59908338379893,Normal,False,False,Cloudy,Morning,Black,Non-binary,Medium,Middle-aged,Athletic,Average,Medium,38,False,False,False,Normal,Nervous,Poodle,164,Intermediate,Aggressive,Medium,High,8.947492209757982,3,Middle Eastern,Rural,3.7709532539014865
I_00003960,P_000218,D_000026,2024-10-13 16:34:49.444472,Park,False,0.31050870860885127,None,0.0,None,2.9569732297273985,Fast,False,False,Sunny,Afternoon,White,Non-binary,Light,Young Adult,Formal,Tall,High,32,True,False,False,Fast,Nervous,Bulldog,55,Intermediate,Friendly,Small,Medium,2.5098648552318137,2,Asian,Suburban,3.9927029704430073
I_00003961,P_000578,D_000061,2025-05-18 16:34:49.444684,Park,False,0.40421637244640485,None,0.0,None,14.511391146756036,Fast,False,True,Rainy,Afternoon,Black,Male,Medium,Young Adult,Traditional,Short,Low,9,False,True,False,Fast,Nervous,Poodle,172,Advanced,Calm,Small,Medium,2.2495004387703386,3,Asian,Urban,1.9320032577116781
I_00003962,P_000874,D_000076,2024-11-01 16:34:49.444897,Street,False,0.32636711167368004,None,0.0,None,1.6309833697115352,Normal,False,False,Cloudy,Afternoon,Hispanic,Non-binary,Light,Middle-aged,Athletic,Tall,High,28,False,True,True,Normal,Tense,Golden Retriever,179,Advanced,Energetic,Large,High,2.8721257112736156,1,Black,Urban,3.9038006875590994
I_00003963,P_000089,D_000058,2025-03-18 16:34:49.445110,Street,False,0.3717052379513568,None,0.0,None,11.532760645585794,Fast,False,True,Windy,Morning,Middle Eastern,Male,Dark,Young Adult,Traditional,Short,Medium,6,False,False,True,Fast,Tense,German Shepherd,35,Advanced,Energetic,Large,High,0.9101180688251698,4,White,Urban,2.336858626276594
I_00003964,P_000021,D_000017,2025-05-30 16:34:49.445326,Park,False,0.4357620414502764,None,0.0,None,11.922470470835666,Fast,False,True,Windy,Afternoon,White,Non-binary,Light,Young Adult,Alternative,Tall,Medium,12,False,False,True,Fast,Nervous,Labrador,115,Intermediate,Energetic,Small,Low,2.6175286903702366,3,Middle Eastern,Urban,2.5619669110461336
I_00003965,P_000383,D_000155,2025-03-08 16:34:49.445538,Park,False,0.0,None,0.0,None,4.411740599215662,Normal,False,False,Windy,Night,White,Female,Light,Middle-aged,Athletic,Tall,Medium,61,True,True,True,Normal,Relaxed,Siberian Husky,12,Advanced,Friendly,Medium,High,3.631287104896359,0,Asian,Rural,2.032757673465798
I_00003966,P_000334,D_000146,2024-12-23 16:34:49.445761,Vet,True,0.5673252663542186,Low,24.319123263142306,Appearance; Voice,7.580999668500493,Normal,True,False,Cloudy,Afternoon,Black,Non-binary,Dark,Middle-aged,Traditional,Average,High,37,False,True,True,Normal,Relaxed,Beagle,178,Basic,Shy,Medium,High,1.137624624806518,2,Middle Eastern,Urban,1.4857855338956234
I_00003967,P_000472,D_000059,2025-05-19 16:34:49.445983,Vet,True,0.37366293838820963,Low,24.418805548447875,Unknown,17.553117564210343,Normal,False,False,Windy,Night,White,Female,Dark,Teen,Casual,Average,Medium,60,True,False,True,Normal,Confident,Rottweiler,81,Untrained,Energetic,Medium,Medium,4.598510809004321,1,Hispanic,Urban,1.450406690339537
I_00003968,P_000234,D_000106,2025-07-24 16:34:49.446209,Park,True,0.17152167728412304,High,1.9016512545582804,Voice,11.29394745074353,Normal,False,False,Cloudy,Night,Hispanic,Female,Light,Young Adult,Formal,Tall,High,77,False,False,True,Normal,Nervous,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00003969,P_000529,D_000177,2025-02-20 16:34:49.446433,Home,True,0.7108271280761564,Medium,2.1617844223916607,Appearance; Movement,18.849920884394074,Fast,True,True,Sunny,Evening,Asian,Male,Medium,Child,Traditional,Short,Low,32,False,False,True,Fast,Relaxed,Rottweiler,4,Basic,Aggressive,Small,Medium,6.277004136007399,3,Middle Eastern,Rural,3.775288943134085
I_00003970,P_000951,D_000023,2025-03-05 16:34:49.446683,Park,False,0.6084571852582767,None,0.0,None,5.777560167984082,Normal,False,True,Cloudy,Afternoon,Black,Male,Dark,Teen,Alternative,Average,Medium,17,False,False,False,Normal,Tense,Golden Retriever,44,Intermediate,Shy,Medium,Low,4.967701131271635,3,Black,Rural,2.6830978592483943
I_00003971,P_000312,D_000187,2025-05-09 16:34:49.446914,Home,False,0.27316083671095037,None,0.0,None,7.391561073607898,Slow,False,False,Rainy,Afternoon,Native American,Female,Dark,Child,Alternative,Average,Low,65,False,True,True,Slow,Confident,Labrador,32,Intermediate,Shy,Large,Low,9.499550093322041,1,Asian,Urban,3.619419271203894
I_00003972,P_000629,D_000176,2025-06-27 16:34:49.447139,Park,True,0.256540448995623,Low,4.8195853883703865,Unknown,5.758357813101184,Normal,False,False,Rainy,Evening,Middle Eastern,Male,Dark,Teen,Alternative,Tall,Low,16,True,True,False,Normal,Nervous,Bulldog,145,Advanced,Energetic,Medium,Medium,1.6039387500614521,0,Asian,Rural,2.6742005061146377
I_00003973,P_000743,D_000106,2025-02-06 16:34:49.447353,Street,False,0.44022708455933457,None,0.0,None,6.365688911835241,Slow,False,False,Sunny,Afternoon,Black,Male,Dark,Young Adult,Alternative,Tall,Low,65,True,False,True,Slow,Confident,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00003974,P_000326,D_000089,2025-07-21 16:34:49.447578,Home,True,0.848007443087167,Low,6.285434532760606,Appearance; Voice,8.422926583517427,Slow,False,False,Windy,Night,Hispanic,Male,Dark,Middle-aged,Traditional,Short,High,49,False,False,False,Slow,Confident,Golden Retriever,24,Untrained,Aggressive,Large,High,7.003063538838071,3,Black,Suburban,0.9715215578173226
I_00003975,P_000643,D_000180,2025-01-15 16:34:49.447800,Park,True,0.49410258331601675,Medium,19.068588755845585,Unknown,15.316056725064263,Slow,False,False,Windy,Night,Asian,Male,Medium,Child,Traditional,Short,Medium,75,False,False,False,Slow,Nervous,Siberian Husky,57,Basic,Calm,Large,Medium,0.7305864603278145,3,White,Suburban,2.644802002476458
I_00003976,P_000921,D_000166,2024-12-28 16:34:49.448014,Street,False,0.28738968925728337,None,0.0,None,3.974692180710047,Normal,False,False,Windy,Night,White,Female,Light,Young Adult,Traditional,Short,High,35,True,False,True,Normal,Nervous,Siberian Husky,99,Untrained,Friendly,Large,Low,4.752929765655082,3,Hispanic,Urban,3.9279695559824828
I_00003977,P_000410,D_000017,2025-03-04 16:34:49.448224,Park,False,0.28487786360677614,None,0.0,None,6.26894325046415,Normal,True,True,Windy,Night,Native American,Non-binary,Medium,Senior,Athletic,Tall,High,77,False,False,True,Normal,Relaxed,Labrador,115,Intermediate,Energetic,Small,Low,2.6175286903702366,3,Middle Eastern,Urban,2.5619669110461336
I_00003978,P_000647,D_000016,2024-11-01 16:34:49.448455,Vet,True,0.6670967966332516,High,10.247696894147714,Appearance; Movement; Voice,1.5722686228557374,Fast,True,False,Sunny,Night,Hispanic,Non-binary,Dark,Senior,Alternative,Average,High,79,False,True,True,Fast,Confident,Labrador,31,Basic,Energetic,Large,Low,9.650316229099188,4,Native American,Urban,2.409629625495027
I_00003979,P_000445,D_000194,2025-07-14 16:34:49.448680,Vet,True,0.3980810597455706,Low,9.377770562936586,Unknown,5.869608012031076,Slow,False,False,Cloudy,Afternoon,Native American,Male,Medium,Young Adult,Formal,Tall,Low,28,True,False,True,Slow,Confident,Bulldog,161,Untrained,Friendly,Large,Medium,7.951407225115224,4,Hispanic,Suburban,1.5689368584003023
I_00003980,P_000757,D_000002,2025-06-26 16:34:49.448891,Home,False,0.46969778155803943,None,0.0,None,5.25790876903894,Normal,False,False,Sunny,Morning,Middle Eastern,Non-binary,Medium,Teen,Alternative,Short,Low,31,True,False,True,Normal,Confident,German Shepherd,74,Untrained,Calm,Medium,Medium,4.825055913821133,3,White,Rural,1.6186634392782493
I_00003981,P_000855,D_000163,2024-10-14 16:34:49.449156,Street,True,0.31671356119881133,Medium,6.085725936125029,Unknown,7.45438973054259,Normal,False,False,Windy,Morning,Middle Eastern,Non-binary,Light,Middle-aged,Casual,Tall,Low,22,True,False,True,Normal,Confident,Bulldog,145,Untrained,Energetic,Small,High,5.811062446978964,0,Hispanic,Suburban,0.9187065383062462
I_00003982,P_000045,D_000134,2024-10-16 16:34:49.449370,Park,False,0.47758958073844515,None,0.0,None,16.15309316860912,Slow,False,False,Windy,Morning,White,Non-binary,Medium,Senior,Traditional,Average,High,67,False,True,True,Slow,Tense,Siberian Husky,17,Untrained,Friendly,Medium,Medium,9.404013722621855,3,Middle Eastern,Rural,1.4801862196579476
I_00003983,P_000808,D_000091,2024-11-05 16:34:49.449587,Park,False,0.6730871919392657,None,0.0,None,9.54892020163863,Fast,False,False,Windy,Afternoon,Asian,Non-binary,Dark,Child,Athletic,Tall,Medium,8,True,False,False,Fast,Tense,Poodle,21,Basic,Shy,Large,High,9.616667721824964,1,Native American,Suburban,0.6531804651941149
I_00003984,P_000977,D_000069,2025-05-09 16:34:49.449803,Park,False,0.4147065951912182,None,0.0,None,1.9229724003324713,Normal,False,False,Rainy,Evening,Middle Eastern,Female,Dark,Senior,Formal,Tall,High,74,False,False,True,Normal,Nervous,Poodle,164,Intermediate,Aggressive,Medium,High,8.947492209757982,3,Middle Eastern,Rural,3.7709532539014865
I_00003985,P_000244,D_000100,2025-09-25 16:34:49.450027,Street,True,0.7077333786790964,Medium,15.514524119234027,Appearance; Body Language; Voice,6.3313134592807465,Slow,False,True,Cloudy,Afternoon,Asian,Non-binary,Dark,Senior,Traditional,Average,High,15,False,True,False,Slow,Tense,Siberian Husky,81,Untrained,Energetic,Large,Medium,2.999739081545325,0,Hispanic,Rural,1.9508229028656339
I_00003986,P_000131,D_000137,2025-09-01 16:34:49.450242,Street,False,0.28622900244738614,None,0.0,None,2.705862176560604,Fast,False,False,Sunny,Evening,Native American,Male,Light,Young Adult,Athletic,Average,Low,39,True,False,True,Fast,Nervous,Rottweiler,7,Basic,Energetic,Small,Low,6.064577755435456,1,Native American,Urban,3.704155456507303
I_00003987,P_000924,D_000076,2024-10-02 16:34:49.450452,Park,False,0.2260963583098303,None,0.0,None,14.594027595966265,Slow,False,False,Sunny,Night,Native American,Non-binary,Dark,Teen,Casual,Tall,Low,33,True,False,False,Slow,Tense,Golden Retriever,179,Advanced,Energetic,Large,High,2.8721257112736156,1,Black,Urban,3.9038006875590994
I_00003988,P_000737,D_000102,2024-10-26 16:34:49.450666,Vet,False,0.05354740391889068,None,0.0,None,8.888060423767461,Slow,False,True,Cloudy,Morning,White,Male,Light,Teen,Athletic,Short,Low,71,True,False,True,Slow,Relaxed,Bulldog,84,Basic,Friendly,Medium,Medium,4.651235991477796,1,Native American,Suburban,1.6368843841199414
I_00003989,P_000118,D_000172,2024-11-12 16:34:49.450882,Home,False,0.3268421154564446,None,0.0,None,4.817056220355033,Normal,True,False,Sunny,Afternoon,Black,Female,Medium,Teen,Alternative,Tall,Low,56,False,True,True,Normal,Confident,Labrador,81,Advanced,Shy,Medium,Low,9.879929924466168,3,Native American,Urban,3.401139891915572
I_00003990,P_000603,D_000018,2024-11-07 16:34:49.451092,Vet,False,0.34639885280730737,None,0.0,None,15.924816570183575,Slow,False,True,Rainy,Evening,Asian,Female,Medium,Child,Traditional,Short,High,42,False,False,True,Slow,Relaxed,Rottweiler,125,Intermediate,Friendly,Small,High,3.47047025953777,0,White,Rural,1.777350156838788
I_00003991,P_000575,D_000136,2024-10-14 16:34:49.451305,Vet,False,0.2777094442833774,None,0.0,None,8.119967434036472,Fast,False,True,Windy,Afternoon,Native American,Female,Light,Teen,Traditional,Average,Low,38,False,True,True,Fast,Confident,German Shepherd,88,Intermediate,Calm,Medium,Medium,8.343778636564078,3,Middle Eastern,Urban,1.1603530192981142
I_00003992,P_000331,D_000106,2025-01-14 16:34:49.451529,Park,True,0.3688432694396494,Low,2.43812991421627,Movement,17.604116520595497,Fast,True,True,Rainy,Night,Middle Eastern,Female,Dark,Young Adult,Casual,Short,Low,6,False,False,True,Fast,Nervous,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00003993,P_000268,D_000135,2025-03-18 16:34:49.451751,Street,True,0.7187133316450522,Medium,5.0949155818082685,Appearance; Movement; Voice,18.456336283610185,Fast,False,False,Rainy,Night,White,Male,Light,Young Adult,Traditional,Tall,High,33,True,False,False,Fast,Nervous,Siberian Husky,127,Untrained,Aggressive,Large,Low,6.3381540622994486,1,Asian,Rural,2.3741040813576944
I_00003994,P_000109,D_000046,2024-12-18 16:34:49.451970,Home,False,0.0,None,0.0,None,9.513900731418497,Slow,False,False,Windy,Morning,Middle Eastern,Female,Dark,Young Adult,Formal,Average,Medium,21,True,False,True,Slow,Confident,Poodle,139,Intermediate,Shy,Small,Medium,0.20492046877974457,2,White,Rural,0.6823076742450283
I_00003995,P_000621,D_000077,2025-06-08 16:34:49.452185,Park,False,0.25534933289667594,None,0.0,None,12.117409102907507,Normal,False,False,Windy,Evening,Native American,Non-binary,Medium,Young Adult,Traditional,Short,Low,6,False,True,True,Normal,Nervous,Beagle,16,Basic,Calm,Large,High,2.423257302463214,1,White,Suburban,2.281512059189164
I_00003996,P_000954,D_000112,2025-01-23 16:34:49.452418,Vet,True,0.6083395739093171,Medium,15.166036131003436,Appearance; Movement; Body Language,6.840376999289455,Fast,False,False,Rainy,Night,Asian,Female,Dark,Child,Athletic,Short,Low,68,False,True,False,Fast,Tense,Rottweiler,117,Intermediate,Shy,Large,High,5.640849216886251,2,White,Urban,2.5693501701271493
I_00003997,P_000119,D_000055,2025-01-23 16:34:49.452633,Vet,False,0.29232545870489957,None,0.0,None,9.413137537446582,Fast,False,False,Cloudy,Morning,Asian,Non-binary,Medium,Teen,Formal,Average,Medium,33,False,True,False,Fast,Confident,German Shepherd,31,Advanced,Friendly,Small,Low,0.0317429818450321,1,White,Rural,2.176642539861148
I_00003998,P_000935,D_000048,2024-12-14 16:34:49.452842,Vet,False,0.29257090549705433,None,0.0,None,16.953122261995063,Fast,False,False,Sunny,Night,Middle Eastern,Male,Medium,Middle-aged,Traditional,Average,Medium,52,False,False,False,Fast,Tense,Golden Retriever,29,Advanced,Friendly,Small,High,7.47740385641692,4,Asian,Urban,0.6730660283777155
I_00003999,P_000282,D_000068,2025-07-30 16:34:49.453055,Park,False,0.6722129645895246,None,0.0,None,18.866521292377932,Fast,False,False,Cloudy,Afternoon,Black,Male,Dark,Senior,Traditional,Short,Low,60,False,False,False,Fast,Relaxed,Siberian Husky,146,Basic,Friendly,Medium,Medium,6.87502092804416,3,Asian,Urban,3.9740645657684563
I_00004000,P_000458,D_000161,2025-03-04 16:34:49.453265,Park,False,0.35614017669937037,None,0.0,None,12.111363631839717,Fast,False,False,Windy,Night,White,Male,Dark,Middle-aged,Athletic,Tall,Low,11,False,False,False,Fast,Relaxed,Rottweiler,33,Intermediate,Energetic,Large,Low,1.6979263955094737,4,Middle Eastern,Suburban,3.257526518549404
I_00004001,P_000311,D_000035,2025-05-12 16:34:49.453481,Street,False,0.3817907718546397,None,0.0,None,13.73858748019934,Normal,False,False,Rainy,Evening,Asian,Male,Medium,Teen,Athletic,Tall,Medium,44,False,False,False,Normal,Tense,Bulldog,102,Basic,Friendly,Small,High,9.044739272812876,0,Hispanic,Rural,2.570283362472439
I_00004002,P_000308,D_000197,2024-12-02 16:34:49.453702,Vet,True,0.5740564641772609,Low,5.28876380073035,Appearance; Body Language,15.150622659179058,Normal,True,True,Cloudy,Night,Black,Male,Medium,Teen,Athletic,Average,Medium,37,False,True,False,Normal,Tense,Rottweiler,11,Basic,Friendly,Small,Low,8.129048307527992,1,Hispanic,Urban,0.8434160586517936
